hash,text,score,cosineSim,result
-2.73783208122562E+018,ive moved back home offically and im already starting to lose my mind...it hasnt even been 24hrs yet...gulp. doing nothing at home is so much more less enjoyable...sigh,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8305672386710925],0
8.85942188992206E+018,"ever just listened to some music and thought this is depressing, i want to cut my wrists. radiohead is the fucking top contender, their music is depressing on a colossal scale like.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9219330428252319],0
5.77368141746933E+018,"White Christmas, No drama, early to bed, sleep in late. Sounds like a pimp ass christmas to me. Merry Christmas everyone!","[1, 1, 5, 1, 1, 3, 1, 5, 1, 1]",[0.8884828881544762],0
7.48828330055529E+018,I got my haircut this morning and I absolutely LOVE it! And I actually cut enough off so I could donate my ponytail to Locks of Love so Im really happy! It looks WAY CUTE! Its shoulder length with long layers. Ill get a new pic put up as soon as I can! <3 =),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9175884423486442],0
-8.30499778720155E+018,7am on a Sat. and my kids wanna shovel rocks!! Go for it! Another 5 yrs and i wont even b able to pay em to do it. lol =),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8619563064711587],0
3.13512043224738E+018,"#1  Hmm... How to describe you... Let's see. For starters your intelligence is absolutely baffling (although I do ever so wish to bash your head in with a crowbar because of it. But I've been told such a thing is illegal.) Your sarcastic wit is HILARIOUS and it's so much fun to catch you doing, saying, or spelling something wrong and then blatantly pointing it out :)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9377355325721924],0
-8.57199428711649E+018,"Love is blinding when the timing's never right Oh who am I to beg for difference Finding love in just an instant Well I dont mind, at least I've tried And I tried, I tried...","[5, 3, 3, 3, 5, 1, 1, 5, 5, 5]",[0.9817439367566168],1
4.01439719152625E+018,"A little piece of me grows old, I keep on walking down this road.  I've seen a million people change, but I will stay the same...","[3, 5, 5, 1, 5, 5, 5, 1, 0, 0]",[0.9106518948250586],0
-8.84894872518284E+018,My son mooned his class today. Why oh why must being a parent be so humbling... :// And where did he come up with that idea???!!!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8156647379335008],0
-1.2615948038568E+017,i wishppl would leave my life alone. i wish i could move on and start from the beginuning like yesterday when everything was to stop in its tacks and took a different rout. i hope ppl can see what i'v gone throw then compare it to there lives cuz u wouldnt know deep dark secrets.,"[3, 1, 9, 1, 1, 1, 0, 0, 0, 0]",[0.9396632654780352],1
3.36381888598708E+018,"A Cowboys fan, a Bears fan, and a Packers fan are climbing a mountain and arguing about who loves their team the most. The Cowboys fan insists that he is the most loyal, /this is for Dallas/"" he yells","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9556199929126514],1
-3.10723020051227E+018,"The upside to being an Intuitive-type person is seeing the big picture and understand abstract, theoretical ideas. The downside to being an Intuitive-type person is missing out on the details and having a disinterest in the concrete, factual statements","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8567348791923488],0
-2.54346342400175E+018,In the old mini family RV going to the Art Center... Feels like going on a road trip cross country. .???.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8810015537861988],0
4.18998532436252E+017,"If anyone wants to come on by, I am still finishing up my lesson for tomorrow but I am also watching /The Sandlot./""""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8278385298862855],0
-5.52552760856417E+017,Did you konw taht yuor barin olny raeds the frist and lsat ltrtes and it doenst mtater if the ltters in bteewen are jmubeld up you can sitll raed it prfeeclty!!,"[1, 3, 1, 1, 1, 1, 5, 1, 1, 1]",[0.9730486569082093],1
-3.11551962390915E+018,"damn, I actually miss the old days when I could go on the street and spar with someone, on these streets, if we spar someone has to die its the reality","[5, 1, 1, 5, 1, 1, 1, 1, 1, 1]",[0.8969789697936671],0
2.26580181538755E+018,"Sometimes youre just an email away from brightening someones life! <3 Thanks for making me smile, Patti! Youre so awesome, girlie! Im SO glad theres still people like you on this earth! =)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9175000966940632],0
-7.95426601441141E+018,"If I could I would shrink myself  and sink through your skin to your blood cells  and remove whatever makes you hurt,  but I am too weak to be your cure.","[5, 9, 3, 3, 4, 5, 9, 6, 0, 0]",[0.9834529958213386],1
8.20996562726567E+018,"Kind of sad, I saw a sign that said /Home is Where the Beach Is/"" and it reminded me of an old girlfriend. Some memories need to be permentantly erased!""","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8310634351451217],0
-6.81956007064257E+018,"/Don't feel bad that people remember you ONLY when they need you. Feel priviledged that you are like a CANDLE.. Comes to mind when there's darkness in their Life./""   for short.. GAMITON lang japon ta!Ahahaha..""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9613067614239856],1
9.64756505247522E+017,"Hey, if anyone would like to, I would love to recieve some feedback on my poems. They're in the ''notes'' section of my profile. :]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.86438021811574],0
-6.7675867017202E+018,finals are done now! hurray! off to san francisco for a week! then work and summer classes! hurray for a small break anyway! hurray!,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.8904728961518348],0
6.20563402921302E+018,Is getting tired of people assuming she is a spoiled little  white girl that has had everything handed to. I have worked and earned  just  about everything I own for quite some time,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.864139574909509],0
3.5171218304633E+018,"Can't do anything without this new FB stuff poppin up in my face, sorry if I'm being slow 2 reply thank you all so much 4 the photo likes//comments. Gotta send 1 in to the pageant so even slower replies, not ignoring just working<3","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9155433589570215],0
5.63409370455883E+018,"You can bend but never break me 'Cause it only serves to make me More determined to achieve my final goal And I come back even stronger Not a novice any longer 'Cause you've deepened the conviction in my soul Oh yes I am wise But it's wisdom born of pain Yes, I've paid the price But look how much I gained If I have to I can face anything  I am strong I am invincible I am woman <3","[9, 5, 9, 3, 7, 7, 1, 1, 5, 0]",[0.9575822907831599],1
-4.07466760310239E+018,"I'll love you forever; I'll like you for always. As long as I'm living, my Mommy you'll be. I miss you, Mama.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9350007260765965],1
7.60480055976672E+018,"Farscape Quote of the Day:   Rygel: /We haven't lied yet. Of course the trial has only been on for a few microts.'""","[3, 1, 5, 5, 1, 1, 1, 1, 1, 1]",[0.9237081814379761],0
-3.53322577914637E+018,was pleasantly surprised to hear Don't You (Forget About Me) on the radio on the way home. xD And who says there's nothing good on the radio any more? ?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9206809973326137],0
-7.12971443541033E+018,"TERMS USED BY WOMEN:  1.FINE-This is the word women use to end an argument when they KNOW they are right and you need to shut up.  2.NOTHING-This means SOMETHING and you should be wary.  3.GO AHEAD-This is a dare, NOT permission. DON'T DO IT!  4.WHATEVER-is a woman's way of saying F*YOU!  5.THAT'S OK-She's thinking long and hard before deciding HOW and WHEN you WILL pay for your mistake!  Repost, and save a life.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9558389608759491],1
-8.61521252958397E+018,"I was born in the arms of imaginary friends.  Free to roam, made a home  out of everywhere I've been","[5, 1, 5, 3, 5, 1, 9, 1, 0, 0]",[0.955495513644993],1
-3.57380150638588E+018,"Rock-Paper-Scissors-Lizard-Spock:   Scissors cuts paper. Paper covers rock. Rock crushes lizard. Lizard  poisons Spock. Spock smashes scissors. Scissors decapitates lizard.  Lizard eats paper. Paper disproves Spock. Spock vaporizes rock. And as  it always has, rock crushes scissors.","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.9886925059771215],1
6.47370119752337E+018,"I used to see through the flaws of love, and accept the person regardless; now I see through the people themselves, and reject the person regardless.","[1, 1, 1, 1, 5, 3, 3, 1, 1, 1]",[0.8885474911711079],0
3.10351794055237E+018,"we'll make a man out of you yet, you won't know what will hit you next just close your eyes and count to ten, this is as good as it will get","[3, 2, 3, 3, 1, 3, 1, 3, 3, 0]",[0.9133869183999022],0
-3.78584424245741E+018,"Just got back from the Mall...I'm starving...time to make some popcorn :) PS: i would love some Starbucks coffee right now....but I'm poor and even if i had the $, i shouldn't be spending it on caffeine.....i lose :(","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.9000795936721248],0
4.9979424789279E+018,"So I got this really awesome car. It's a black '94 Ford Probe. I lurve it. It needs some work, but I can't wait until it's all done. And for the snow to be gone, I'm totally not driving it in the snow.  But I've also been reading the Hunger Games. I'm halfway through the first book. It's absolutely sensational. I think I love both Gale and Peeta. ?┬┤?????","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.9312778559284475],0
-3.53483071342323E+018,"What if I got it wrong? And no poem or song, Could put right what I got wrong. And make you feel I belong.","[3, 9, 5, 1, 3, 1, 3, 3, 0, 0]",[0.9444046877665064],1
-2.58322559339673E+018,"??? Next time you come across a grouchy person, compliment them, and make their day better, you never know what they're going through ???","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8720904996448396],0
5.39687631466061E+018,"has had a great revelation on how to redeem Monday's in the eyes of the people of the world: Make it part of the weekend, thus making it an automatic good day; therefore making it a better way to spend 1//7th of your life. thank you, thank you, I know, that little snipit of random thought which has ultimately improved your outlook on life is sheer briliance.","[5, 1, 3, 1, 1, 1, 1, 1, 1, 1]",[0.9219099288957031],0
1.57811506916356E+018,"i just watched 'Fatal Attraction' yesterday... it scared the bejesus out of me, Glenn Close please get out of my nightmares!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9145315963830445],0
7.66096209007987E+018,/Life should not be a journey to the grave with the intention of arriving safely in a pretty and well preserved body,"[2, 2, 2, 1, 1, 3, 1, 1, 1, 0]",[0.9804781157801471],1
-2.00884837111755E+018,"Perhaps they feel that if they don't expect too much from God, they can avoid the pain of being let down......","[1, 1, 3, 1, 1, 1, 1, 1, 1, 0]",[0.9230577717044415],0
7.78676102612828E+018,"^_^ Last nights Improv night was SOOOO funny! And I thought I would laugh like this on TV but hell, I laughed like crazy last night! ^___^ Thanks to all my friend's and best bf in ze world for taking me here! I had alot of fun ^__^v!","[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",[0.8919645569659066],0
6.84173987481208E+018,"Started my new job today and it is tops, and my kitten gets here from Perth on the weekend! Happy, happy, happy. LOVING 2010. :)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8653961678662581],0
5.19618392539573E+018,"i heart skype. left my phone in MT, needed eric to pick up some groceries, added $10 to my account and wa-lah!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.842541087661288],0
3.69694544595672E+018,"According to Milhouse from The Simpsons /Sneezing is your soul trying to escape. Saying God bless you crams it back in./""""","[1, 5, 1, 1, 1, 1, 1, 1, 1, 1]",[0.899079756670083],0
-8.41951657069779E+018,"actually changin plans again. doob, heavy scran, shower, fake tan, some funny shit, bed. oh aye. im good mate, im good >:)","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8372326661806384],0
-2.31672562249691E+018,"I've been working, running on a deadline all my lifetime, hanging on a thin line. Got my freedom, I gotta get it this time, can't stop this time!!! NO ONE CAN HOLD ME DOWN! NOTHING CAN KEEP ME DOWN!","[3, 1, 1, 7, 1, 7, 1, 1, 5, 0]",[0.9022499287164908],0
8.16188849464323E+018,/ I too have had a similar experience when but a youth. I filled Dad's lighter and gave it a flick. I remember the incident very well as my next words were,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.839850209002269],0
-4.48197327452272E+018,The veil between summer and autumn has been tearing apart at the seams for some time. Think I'll get me a blankie and some cookies and cocoa. <3,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8545957726000364],0
2.3600720614164E+018,The birds outside have certainly let me know it is morning! I have never heard so many just chirp chirping morning to the sun!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8491004906471622],0
-3.69397022129733E+018,I just did something i thought id never do.....a spit shake with Cole. Lol. Y oh y does it have to be spit? Whats so special about spit? Y not just a regular shake?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8803606476527552],0
5.79402391708308E+017,"ok, next week is finals and then i dont have school again till late january. i have such a love//hate relationship with school!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8684728376855266],0
-8.59474050074518E+018,school wouldn't let me in roll for next semester put me on LOA now i dont know what to do with my self?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8953430435214449],0
3.16260226743072E+018,"The beauty of a woman is not in the clothes she wears, the figure that she carries, or the way she combs her hair. The beauty of a woman is seen in her eyes, because that is the doorway to her heart, the place where love resides. True beauty in a woman is reflected in her soul. It's the caring that she lovingly gives, the passion that she shows & the beauty of a woman only grows with passing years-Audrey Hepburn","[2, 5, 1, 1, 3, 1, 1, 1, 1, 0]",[0.9879633414548389],1
5.16127610188248E+018,"off to work 230-10.....my two thoughts at the moment are, can a person eat too much chicken? And its time to go shopping for blue shirts. lol","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9176292188557446],0
