hash,text,count
8281506287404336583,"gettin ready for work, last night of this stretch then 7 wonderful days off. come on 6am. i miss my kiddos.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7890768100961412138,To do is to be - Descartes  To be is to do - Voltaire  Do be do be do - Frank Sinatra,"[1, 1, 0, 0, 1, 1]"
4773621688335272349,"TheTwo ofClubs means conversation,communication,sharing ideas and cooperation on a communication level.However it is also known as the card of fear and arguing.When it is present you may feel compelled to talk to others and to establish lines of communication.  Look deeper into yourself and you may discover an inner conflict between your desire to be alone and to be with others.Talking to others may shed more light on who you are.Just make sure that you are being honest with yourself  Next year's","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-256493755032536992,Haven't used Ubuntu in a while. Now I'm getting aaaaall it's updates. Started about 20 minutes ago and is only 1//3 done.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2067205359975059599,If anybody plays Counter Strike and or Day of Defeat on steam I'll play you. thanks and my info is under my pic.,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2176168450319892933,I think I need to go to Sam's Club and buy Kleenex in bulk! How does so much snot come out of people so little?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-7835286134428228308,"Let's start something we can't finish. Let's go somewhere that leads to nowhere. But when this all falls apart, all I ask is you remember one thing: I gave a fuck, when no one else did.","[2, 1, 1, 2, 2, 2, 2, 0, 0, 0]"
-669545512918706089,"Attention FB friends! Some applications are sending not too nice messages under your identity! If you don't want to get in trouble with your friends, copy paste this message! And if you receive a nasty message from me, rest assured I'm not the one who sent it!.........via a friend","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5711721377637077102,(If I had a world of my own everything will be nonsense)  (Nothing will be what it is because everything will be what it isn't)  (In contrary wise what it is it wouldn't be)  (And what it wouldn't be it would)  (You see),"[1, 6, 2, 4, 4, 3, 0, 0]"
-8381670725692629730,"how in the world did my parents, who both tan to a beautiful brown when in the sun, come up with a child who not only does not tan at all, but in fact burns to a lobster red when exposed to a small amount of sun?","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1204436222534781310,"What is it with all these HUGE spiders around? One bit Fraser on the foot when he put his shoe on, and another one nearly carted the kitten away last night.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3818260278596811181,i go to my kitchen to get something to drink.. and my streets half covered... i look outside again and its completely covered O_O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7263244342578716208,u l0ve sum1 n marry sum1 elz...the one u marry bec0mes ur husband or wife...and the one u loved..bec0mes passw0rd of ur e-mail I.D...:P,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3888641377629124042,"There's a Tornado. Split up. Yeah. If you get sucked into the funnel and everyone's separated it's just like a fun ride. But if you're all in a group, in a cluster, you start banging into each other, then your heads collide and you die.","[4, 3, 0, 2, 0, 0, 0, 0, 0]"
7775215590213376661,"so while you press your hands together, bow, and murmur to imaginary figures whom have no power over anything except the minds of the simple people. im actually going to do something that matters. KILLING ALL OF YOU","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
4172477771502560847,"I think I figured it all out. The Dallas Cowboys are the equivilent of AIDS to the NFL. And the referees are just speeding up thier effects,.....","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-6262996050027362343,"I'm sending a FarmVille request this way because I hate the way FV is currently doing it! For my botanical garden, I still need 3 irrigation pipes, 4 green beams, 2 glass sheets, 6 white trellis, and 6 floral brackets. any help would be appreciated, and many thanks to those who have helped already! If anyone needs anything, let me know :-)","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-509844534151120395,"I apologize to those who had to wittness my sugar rush, and I am disappointed in those who laughed at my sugar rush crash.","[0, 0, 1, 4, 0, 0, 0, 0]"
-9139400966755074231,Back after a productive and eventful weekend. Sorry if I missed a post or event happening here on FB. Time to catch up.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-4112779501504040337,so today is d day..of we frnds...every thing fades vid time but i promise dat my frndsip vid u all vil never fade...HAPPY FRNDSHIP DAY...my frnds...takecare..:),"[0, 0, 0, 0, 0, 4, 2]"
8715981924053599659,I really hate it when I am talking to someone on the phone and they hand over the phone to someone else without warning me! I always say the most humiliating things to total strangers! Ah well ://,"[0, 0, 0, 0, 0, 0, 2, 4, 0]"
-757717991924028519,"About to take this bitch home! Can't wait! Selfish, bled for 19 damn days, clogged toilet with her stupid bloody shit and toilet paper that will later have to be un-clogged.... uggh!, broke a fan, twisted Kevin's ankle, and nearly broke several other items. I want the girl gone out of this house and my life!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-1458965514205978516,"The science project is going pretty well, so I'm thinking I might NOT have to stay up until 5 in the morning to finish it. Maybe just 4.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
118466046703900593,"So according to someone if i was money id be worth nothing, if i was an item no one would want me and i completely fail at life... :// well gee its great to hear that from a family member.","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
-9163656626979991874,"simply can not find the motivation to get out of this nice, warm, cosy bed. On the plus side, it's friday :)","[0, 0, 0, 0, 4, 0, 0, 0, 0, 0]"
5903399169777402820,omg soo happy. i got a meeting with the waterford veteriariay hospital tomorrow and cant wait to see if i get a inturnship or a job job. yes,"[0, 0, 0, 0]"
-241922387683431149,Hey how is cullen? Im working at toyo...i tried to reply the other day but dropped my phone and it wouldnt work after that.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-4037786273688599321,I'm gonna regret staying up this late and procrastinating on the history project by researching affirmative action come tomorrow...and we have a concert...even better...,"[4, 4, 0, 0, 0, 0, 0, 2, 0]"
7106983373665800645,kidney stones suck!! worse pain in my life!! even if you drink a lot of water and to still be blessed with them how lucky can I be?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2899366293035740267,"Still unpacking boxes and trying to find what we need before we need it but failing. We decided to take a break and go to the Catfish Festival. Yum! Completely worth it. I've missed my southern foods; catfish, grits & the BEST sweet tea.","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0]"
7828104830971287653,"wants to just disappear from the world forever and start anew. Tony deserves better, and I know im not one of them. Because of my love for Tony, I became protective which caused too much pain to others including myself...Im really starting to hate myself as each day passes and just wants to disappear forever. I cant stand myself anymore...","[0, 0, 0, 0, 0, 0, 0, 0, 0, 6]"
4226380758365359315,"Went to the air show today, Ryan had a great time. Getting ready for the last episode of Lost!! I am going to be so sad when its over. :(","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
4339053898882667872,"Its time to get your party on with Ardale, Daryl, Diego, Steven &  Billy as we rock jam night at Clubhouse 66. Bring your dancing shoes,  & your instrument of choice & rock out with Electric Sol!  Thursday, September 23rd. Tell yo daddy, yo momma, yo brother &  sister, even yo pets(pets are not allowed inside of Clubhouse 66). It's  On & Live!!!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3282878594916613895,You think you know me but hey your just talk and wat 1st impression is important not exactly is like something you would say like you look at an ugly car but wats on the inside do you know tat .. YOU MAKE ME LAUGH BUT I JUST THINK ITS 2 PATHETIC 2 laugh ouh well ill laugh it out anyway hahahhahahahhahahahahahahah,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2062748897793366501,11 years ago today who would of thought it would go this quick rip craig u wont ever be forgotton xxxx,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-5320440901668743951,"We're the middle children of history. No purpose or place. We have no Great War. No Great Depression. Our Great War's a spiritual war... our Great Depression is our lives. We've all been raised on television to believe that one day we'd all be millionaires, and movie gods, and rock stars. But we won't. And we're slowly learning that fact. And we're very, very pissed off.","[1, 4, 1, 2, 8, 0, 0, 0]"
-2485272307036985300,"You do not need to be loved, not at the cost of yourself. The single relationship that is truly central and crucial in a life is the relationship to the self. Of all the people you will know in a lifetime, you are the only one you will never lose","[2, 4, 4, 4, 4, 4, 4, 4, 2, 2]"
-4819041987576544994,"The great gift of Easter is hope - Christian hope which makes us have that confidence in God, in his ultimate triumph, and in his goodness and love, which nothing can shake. - Basil C. Hume.","[3, 0, 0, 4, 0, 0, 0, 2, 5, 6]"
3397725206962098880,"if skype and facebook came together that would be SO awesome, but i agree with the people on the news, it would be nearly impossible to monitor for cyber bullying, i believe we could if we create some sort of good virus that can understand and analyze human behavior, and could delete or deactivate the account temporally if somethings up.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-8987264846163319612,"According to Greek mythology, humans were originally created with 4 arms, 4 legs and a head with two faces. Fearing their power, Zeus split them into two separate parts, condemning them to spend their lives in search of their other halves.","[0, 0, 1, 0, 0, 0, 2, 0, 0]"
2398441334575038785,"This just in! - The Nobel Prize in Biology has been awarded to Fumiaki Taguchi, Song Guofu and Zhang Guanglei of Kitasato University Graduate School of Medical Sciences in Sagamihara, Japan, for demonstrating that kitchen refuse can be reduced more than 90% in mass by using bacteria extracted from the feces of giant pandas.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-7759057847703955318,"Ugg I hate that stupid /BFF Quiz thingy! i shall get even with it! i don't know how but i will!""","[0, 0, 0, 0, 0, 2, 0, 4, 0]"
7816505891000806874,"I did not post any question on anyone's page. If you recieve notification (there's at least twenty of you) it's a stupid bug, if you enter it, you'll send it to others. That's what happened. (Now I'm thinking I've just convinced you to check it out, just","[0, 0, 0, 0, 0, 0, 0, 0, 6, 0]"
2397853776849603789,The pain has subsided. I am now just ready to continue as a friend. I am willing to be a friend if she is willing to be my friend. Tomorrow is my birthday. I am going to be 18 years old. I feel like I am 30. lol. But all well. I am going to move on and just see where life takes me. I always do. And I will never stop moving.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4435524962799047105,"Holy shit if you're just going to keep deactivating and reactivating your account, just freaking deactivate it already coz it's mother-effing annoying!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2618319114786939061,Today I don't feel like doing anything.  I just wanna lay on my bed.  -Lazy Song by Bruno Mars,"[0, 0, 0, 4, 0, 2, 2, 2, 2]"
6220007352755426199,Just got home from a review... Sir VillaEsther ang galing galing tlga! Dami technique natutunan sa Math! Hehe Enjoy na enjoy ang review... :),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1099041322249740733,"like my status and I'll tell you what movie character you remind me of (if you like, you must copy&paste this as your own status.)","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
5494167497660265070,"/THE ECONOMY IS SO BAD THAT I got a pre-declined credit card in the mail. Wives are having sex with their husbands because they can no longer afford batteries. Exxon-Mobil laid off 25 Congressmen. I bought a toaster oven and my free gift was a bank. Angelina Jolie adopted a child from America. Motel Six won't leave the light on anymore. A picture is now only worth 200 words./"" ~Mike Jordan""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6296181940506984558,"I am SO burnt out. The past few weeks feel like the longest ever. I need a marathon bath, 36 hours in my pajamas, and some really good hugs from special friend. Ooo ooo...and a giant plate of fresh fruit, a jug of apple juice, a foot massage, a hand massage, new slippers, and a puppy dog.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106768923338695889,oh now feel it comin' back again  like a rollin' thunder chasing the wind  forces pullin' from the center of the earth again  I can feel it.,"[0, 4, 2, 0, 8, 4, 0, 0]"
-376343902703708971,I GOT A NEW LAPTOP! I GOT A NEW LAPTOP! I GOT A NEW LAPTOP! I GOT A NEW LAPTOP!!!! :D,"[0, 0, 0, 0, 0, 0, 0, 0]"
899554923751025866,"press up up down down left right left right b a enter while on this page then scroll up down, it's freaky :P","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-21687509263162106,"Sometimes, all you gotta do is believe.  Sometimes, when the world seems to be crumbling, all you gotta do is keep dreaming.  Sometimes, when everything is going the wrong way, all you gotta do is smile.  Sometimes, when no one believes, all you gotta do is believe.   You'd be surprised by the amount of people who ignores this. Believe.","[2, 4, 4, 2, 4, 0, 3, 0]"
